num_voters,num_projects,setup,predictor,sample_degree,lv_degree,seed,k,num_tv,precision,recall,f1,fractional_allocation,symmetric_distance,pipeline_runtime,runtime
100,20,online_adaptive_controversial,matrix_factorization,0.5,0.5,2,7,75,0.6169365079365079,0.5590846560846561,0.5430798032376979,0.844319775596073,3,0.3191733550002027,0.3373226439998689
100,20,online_adaptive_controversial,factorization_machines,0.5,0.5,0,7,75,0.5178412698412698,0.5088888888888888,0.486983386983387,0.966137888956681,0,0.1813750309997885,0.2022969690001446
100,20,online_adaptive_controversial,factorization_machines,0.5,0.5,1,7,75,0.6275079365079365,0.5864126984126984,0.5782618122618123,0.96,0,0.1708281219998753,0.1946810579997873
100,20,online_adaptive_controversial,factorization_machines,0.5,0.5,2,7,75,0.6568730158730159,0.6540952380952381,0.6355560387325093,0.844319775596073,3,0.3811081339999873,0.4294953820003684
100,30,random,classification,0.5,0.5,0,10,75,0.6702577052577052,0.6768515928515928,0.6605207589785864,0.8259117082533589,3,2.8636537770003088,2.8909024539998427
100,30,random,classification,0.5,0.5,1,10,75,0.6443621933621934,0.604010471010471,0.6094593954377235,0.9812783661119516,0,3.091810735999843,3.1220077140001194
100,30,random,classification,0.5,0.5,2,10,75,0.663063862063862,0.6163099493099493,0.6254360836543095,0.6666666666666666,6,3.1523194040000817,3.177734809999947
100,30,random,matrix_factorization,0.5,0.5,0,10,75,0.6484296159636717,0.6074092944092944,0.5895978929554561,0.8259117082533589,3,0.140538566000032,0.1681915509998361
100,30,random,matrix_factorization,0.5,0.5,1,10,75,0.5863967513967514,0.5708685758685759,0.5451736897224312,0.9812783661119516,0,0.1544189999999616,0.1778848809999544
100,30,random,matrix_factorization,0.5,0.5,2,10,75,0.5322684907684908,0.4973442483442484,0.4606470563920558,0.7789226319595083,5,0.150729776999924,0.1681173310003032
100,30,random,factorization_machines,0.5,0.5,0,10,75,0.7274656084656085,0.6909085729085729,0.6980977748763454,0.8259117082533589,3,0.2032785989999865,0.2283538819997375
100,30,random,factorization_machines,0.5,0.5,1,10,75,0.6911963961963962,0.6771101861101861,0.6651696754808883,0.9812783661119516,0,0.096213544999955,0.1153240959997674
100,30,random,factorization_machines,0.5,0.5,2,10,75,0.7106782291782291,0.6638592518592519,0.6719346985704504,0.9936731742588576,0,0.1054399019999436,0.129693454000062
100,30,offline_popularity,classification,0.5,0.5,0,10,75,0.6115611055611055,0.5492901542901543,0.5557668995975632,0.9326295585412668,2,4.579184883999915,4.61208668800009
100,30,offline_popularity,classification,0.5,0.5,1,10,75,0.6231938431938432,0.5025935545935546,0.53109716954299,0.7906580937972768,4,2.878067683000154,2.9125123220001115
100,30,offline_popularity,classification,0.5,0.5,2,10,75,0.6502039442039442,0.5995270655270655,0.6125116591927737,0.574475777295734,9,2.603275754000151,2.631096250000155
100,30,offline_popularity,matrix_factorization,0.5,0.5,0,10,75,0.3942198389845448,0.3519315129315129,0.3270012318676473,0.798848368522073,3,0.1290567519999967,0.153487579999819
100,30,offline_popularity,matrix_factorization,0.5,0.5,1,10,75,0.2819024309024309,0.2404920634920634,0.2000612135425434,0.8150529500756429,2,0.164367731999846,0.189609284999733
100,30,offline_popularity,matrix_factorization,0.5,0.5,2,10,75,0.2516457148515972,0.3202370962370962,0.2306406844776746,0.8085683297180043,4,0.1246609999998327,0.1458637249997991
100,30,offline_popularity,factorization_machines,0.5,0.5,0,10,75,0.6053506493506493,0.5894020794020793,0.5781537948349094,0.8259117082533589,3,0.0881795730001613,0.1167954980001013
100,30,offline_popularity,factorization_machines,0.5,0.5,1,10,75,0.5724708994708995,0.5984343434343434,0.5631737431242075,0.8150529500756429,2,0.0787167139997109,0.1027755229997637
100,30,offline_popularity,factorization_machines,0.5,0.5,2,10,75,0.6287011507011506,0.6381750841750842,0.6011267434190574,0.685647143890094,7,0.0921958049998465,0.1142491470000095
100,30,offline_consensus,classification,0.5,0.5,0,10,75,0.6065531875531875,0.6317781847781848,0.6065714887946057,0.8226487523992323,4,2.1444363870000416,2.164795391000098
100,30,offline_consensus,classification,0.5,0.5,1,10,75,0.6667918377918378,0.6505777925777926,0.6481949095997555,0.8150529500756429,4,2.631917560000147,2.655860959000165
100,30,offline_consensus,classification,0.5,0.5,2,10,75,0.6867821067821068,0.718962000962001,0.6906850694949497,0.7208966015907448,5,3.0163881700000275,3.036911375999807
100,30,offline_consensus,matrix_factorization,0.5,0.5,0,10,75,0.5592822993999464,0.5471247271247272,0.5087238374295805,0.6884836852207293,5,0.1136844790003124,0.1383151449999786
100,30,offline_consensus,matrix_factorization,0.5,0.5,1,10,75,0.53508823265944,0.8263629333629333,0.6235422157492304,0.7906580937972768,4,0.342973640999844,0.367752362000374
100,30,offline_consensus,matrix_factorization,0.5,0.5,2,10,75,0.612857651979943,0.5824339734339734,0.5304606004202315,0.8085683297180043,4,0.1256593830003112,0.1490364850001242
100,30,offline_consensus,factorization_machines,0.5,0.5,0,10,75,0.6001075406075406,0.6260979020979021,0.5891986556849123,0.8222648752399232,3,0.0829830669999864,0.1141977689999294
100,30,offline_consensus,factorization_machines,0.5,0.5,1,10,75,0.6028007548007548,0.7153328523328524,0.6416574942786367,0.8150529500756429,4,0.0820819909999954,0.1023021860000881
100,30,offline_consensus,factorization_machines,0.5,0.5,2,10,75,0.6341776556776557,0.6005574425574426,0.5955023538217598,0.7156543745480839,7,0.0847929659998953,0.1053571200000078
100,30,offline_controversiality,classification,0.5,0.5,0,10,75,0.7051494801494801,0.7338441188441188,0.7116284935905342,0.8259117082533589,3,2.6870941900001526,2.709927767999943
100,30,offline_controversiality,classification,0.5,0.5,1,10,75,0.7085449735449735,0.5785310245310246,0.6235783116092714,0.9152798789712556,3,2.334728711000025,2.357440065999981
