num_voters,num_projects,setup,predictor,sample_degree,lv_degree,seed,k,num_tv,precision,recall,f1,fractional_allocation,symmetric_distance,pipeline_runtime,runtime
100,30,offline_consensus,factorization_machines,0.3,0.9,1,1,73,0.52527501037775,0.46065347603421736,0.48170810221868354,0.46425869894099847,12,0.048436849999234255,0.06007192000015493
100,30,offline_consensus,factorization_machines,0.3,0.9,2,1,73,0.4992112909921129,0.435951671437167,0.45692775932354845,0.4237165582067968,13,0.04673088799972902,0.057716562000678096
100,30,offline_consensus,factorization_machines,0.5,0.1,0,14,95,0.5397680681891208,0.5709292169818485,0.5262504123247441,0.5959692898272553,7,0.06780177299970092,0.08024700700025278
100,30,offline_consensus,factorization_machines,0.5,0.1,1,14,95,0.5176541441015126,0.6001454393559656,0.5252649499971163,0.580748865355522,8,0.07692596499964566,0.0902546520001124
100,30,offline_consensus,factorization_machines,0.5,0.1,2,14,95,0.5428387986282723,0.6417627401837928,0.5613294406998667,0.5182574114244396,6,0.07002425700011372,0.08393877100024838
100,30,offline_consensus,factorization_machines,0.5,0.3,0,12,85,0.6225246159069688,0.6192728186845834,0.6044335798483613,0.673320537428023,5,0.06434795499990287,0.07625013100005162
100,30,offline_consensus,factorization_machines,0.5,0.3,1,12,85,0.5508454617278147,0.6398650369238604,0.573602901961948,0.5506807866868382,9,0.0674961760005317,0.08133720599926164
100,30,offline_consensus,factorization_machines,0.5,0.3,2,12,85,0.6357284871990755,0.6266250742721331,0.6094212404923212,0.1440708604483008,13,0.07902724100040359,0.09243553499982227
100,30,offline_consensus,factorization_machines,0.5,0.5,0,10,75,0.6292513412513412,0.6217790357790358,0.6063869295515726,0.5654510556621881,7,0.06770078199951968,0.07879328000035457
100,30,offline_consensus,factorization_machines,0.5,0.5,1,10,75,0.5108160543160544,0.6014456654456655,0.5347936229854974,0.5058623298033282,10,0.06374929799949314,0.07498234700051398
100,30,offline_consensus,factorization_machines,0.5,0.5,2,10,75,0.6282660672660673,0.5902379842379842,0.5923845183391646,0.6372017353579176,6,0.06492299199999252,0.0784140039995691
100,30,offline_consensus,factorization_machines,0.5,0.7,0,7,65,0.5282542294307,0.4741208314058993,0.4856700879019806,0.7416506717850287,5,0.06428506599968387,0.07600878300036129
100,30,offline_consensus,factorization_machines,0.5,0.7,1,7,65,0.4995430547859698,0.5696346388654081,0.5145246497459476,0.68910741301059,5,0.06064219400013826,0.07136173399976542
100,30,offline_consensus,factorization_machines,0.5,0.7,2,7,65,0.6737015812242056,0.6569453623299777,0.6516930133327096,0.6865509761388287,5,0.06043369899998652,0.07081157999982679
100,30,offline_consensus,factorization_machines,0.5,0.9,0,3,55,0.6164090395641197,0.47120131947672056,0.5153300482110489,0.8464491362763915,4,0.06276951899963024,0.0727156359998844
100,30,offline_consensus,factorization_machines,0.5,0.9,1,3,55,0.5703523509982841,0.5901188873515076,0.5647080447354701,0.8142965204236006,3,0.06292756700077007,0.07371271700048965
100,30,offline_consensus,factorization_machines,0.5,0.9,2,3,55,0.6283116883116883,0.6069392550408592,0.6098427860045375,0.8694866232827188,2,0.0611224599997513,0.0715210449998267
100,30,offline_consensus,factorization_machines,0.7,0.1,0,20,93,0.5091909882232463,0.6122247823860727,0.5103510306546359,0.5654510556621881,7,0.083442369000295,0.0958124670005418
100,30,offline_consensus,factorization_machines,0.7,0.1,1,20,93,0.5763867554190135,0.5383128520225294,0.5250500694049081,0.7639939485627837,5,0.08579247800025769,0.09895952199985913
100,30,offline_consensus,factorization_machines,0.7,0.1,2,20,93,0.6258064516129033,0.6304403481822837,0.6087394684168878,0.648590021691974,5,0.08468847700078186,0.09696779000023525
100,30,offline_consensus,factorization_machines,0.7,0.3,0,19,79,0.6216546112115733,0.7082027325698212,0.6450297489389075,0.8086372360844529,2,0.08151605399962136,0.09291599600055633
